No,Tahun,Bulan,Kode,Nama,Luas Tan Akhir Bulan Lalu,Luas Panen Habis,Luas Panen Belum Habis,Luas Rusak,Luas Tambah Tanam,Luas Tan Akhir,Produksi Habis (Kw),Produksi Belum Habis (Kw),Harga Jual Petani (Rp/Kg),Produksi_Habis_kg,Produksi_BelumHabis_kg,Produksi_kg,Luas_Panen_ha,Bulan_Angka,is_zero_produksi,is_outlier,Periode,Suhu_Rata,Curah_Hujan,Total_Pupuk_Kg,bulan_sin,bulan_cos,lag1_produksi,rolling3_produksi,komoditas_id,komoditas_oh_Bawang Daun,komoditas_oh_Bawang Merah,komoditas_oh_Bawang Putih,komoditas_oh_Bayam,komoditas_oh_Buncis,komoditas_oh_Cabai Besar,komoditas_oh_Cabai Keriting,komoditas_oh_Cabai Rawit,komoditas_oh_Jamur Lainnya,komoditas_oh_Jamur Merang,komoditas_oh_Jamur Tiram,komoditas_oh_Kacang Panjang,komoditas_oh_Kangkung,komoditas_oh_Kembang Kol,komoditas_oh_Kentang,komoditas_oh_Kubis,komoditas_oh_Labu Siam,komoditas_oh_Melon,komoditas_oh_Mentimun,komoditas_oh_Paprika,komoditas_oh_Petsai/Sawi,komoditas_oh_Semangka,komoditas_oh_Stroberi,komoditas_oh_Terung,komoditas_oh_Tomat,komoditas_oh_Wortel,split
223,2023,September,KTG,Kentang,2,1,0,0,1,2,80.0,0,10000,8000.0,0,0.030663089306247605,0.06666666666666667,9,0,False,2023-09-01,0.7241379310344831,0.22385914480776137,0.0,0.0,0.4999999999999999,0.03449597546952856,0.027666769136181987,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
249,2023,Oktober,KTG,Kentang,2,1,0,0,1,2,90.0,0,10000,9000.0,0,0.03449597546952856,0.06666666666666667,10,0,False,2023-10-01,1.0000000000000009,0.6572044556234279,0.0,0.0669872981077807,0.75,0.030663089306247605,0.03996311097448509,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
275,2023,November,KTG,Kentang,2,0,0,0,0,2,0.0,0,10750,0.0,0,0.0,0.0,11,1,False,2023-11-01,0.4827586206896557,0.9999999999999999,0.0,0.24999999999999978,0.9330127018922192,0.03449597546952856,0.03996311097448509,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
301,2023,Desember,KTG,Kentang,2,0,0,0,0,2,0.0,0,10750,0.0,0,0.0,0.0,12,1,False,2023-12-01,0.4137931034482749,0.9690980955803089,0.0,0.4999999999999999,1.0,0.0,0.0261297264063941,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
327,2024,Januari,KTG,Kentang,2,2,0,0,0,0,400.0,0,8000,40000.0,0,0.15331544653123802,0.13333333333333333,1,0,False,2024-01-01,0.2413793103448283,0.6015091627739849,0.0,0.75,0.9330127018922194,0.0,0.013833384568090993,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
353,2024,Februari,KTG,Kentang,0,0,0,0,0,0,0.0,0,8000,0.0,0,0.0,0.0,2,1,False,2024-02-01,0.2758620689655169,0.7236794825727632,0.0,0.9330127018922193,0.75,0.15331544653123802,0.06148170919151553,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
379,2024,Maret,KTG,Kentang,0,0,0,0,0,0,0.0,0,8000,0.0,0,0.0,0.0,3,1,False,2024-03-01,0.2413793103448283,0.7240388070427596,0.0,1.0,0.5,0.0,0.06148170919151553,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
405,2024,April,KTG,Kentang,11,2,3,0,1,1,583.0,242,8000,58300.0,24200,0.31621310847067846,0.3333333333333333,4,0,False,2024-04-01,0.4482758620689653,0.6981674452030183,0.0,0.9330127018922194,0.2500000000000001,0.0,0.06148170919151553,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
431,2024,Mei,KTG,Kentang,18,5,9,0,16,18,442.0,474,8000,44200.0,47400,0.3510923725565351,0.9333333333333333,5,0,False,2024-05-01,0.5172413793103443,0.6126482213438734,0.0,0.75,0.06698729810778065,0.31621310847067846,0.12680602520750078,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
457,2024,Juni,KTG,Kentang,16,6,5,0,5,3,1014.0,1205,8000,101400.0,120500,0.850517439632043,0.7333333333333333,6,0,False,2024-06-01,0.2068965517241379,0.6658282429033416,0.0,0.5000000000000001,0.0,0.3510923725565351,0.26759913925607137,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
483,2024,Juli,KTG,Kentang,11,6,4,0,5,19,1349.0,672,8000,134900.0,67200,0.7746262935990802,0.6666666666666666,7,0,False,2024-07-01,0.068965517241379,0.02227811713977723,0.0,0.2500000000000001,0.06698729810778059,0.850517439632043,0.6086689209960037,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
509,2024,Agustus,KTG,Kentang,8,1,9,0,1,13,897.0,1200,8000,89700.0,120000,0.8037562284400154,0.6666666666666666,8,0,False,2024-08-01,0.3793103448275863,0.0,0.0,0.06698729810778081,0.24999999999999978,0.7746262935990802,0.7924992314786351,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
535,2024,September,KTG,Kentang,13,1,14,0,16,8,823.0,977,8000,82300.0,97700,0.6899195093905711,1.0,9,0,False,2024-09-01,0.3793103448275863,0.22385914480776137,0.0,0.0,0.4999999999999999,0.8037562284400154,0.9740239778665848,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
561,2024,Oktober,KTG,Kentang,13,1,7,0,6,8,1131.0,1478,8000,113100.0,147800,1.0,0.5333333333333333,10,0,False,2024-10-01,0.5517241379310347,0.6572044556234279,0.0,0.0669872981077807,0.75,0.6899195093905711,0.9096218874884722,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
587,2024,November,KTG,Kentang,8,6,4,0,9,16,1549.0,256,8000,154900.0,25600,0.6918359524722116,0.6666666666666666,11,0,False,2024-11-01,0.2413793103448283,0.9999999999999999,0.0,0.24999999999999978,0.9330127018922192,1.0,1.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
613,2024,Desember,KTG,Kentang,16,8,7,0,12,18,196.0,618,8000,19600.0,61800,0.3119969336910694,1.0,12,0,False,2024-12-01,0.1724137931034484,0.9690980955803089,0.0,0.4999999999999999,1.0,0.6918359524722116,0.9551183522901938,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
639,2025,Januari,KTG,Kentang,1,0,0,0,0,1,0.0,0,0,0.0,0,0.0,0.0,1,1,False,2025-01-01,0.03448275862069039,0.6015091627739849,0.0,0.75,0.9330127018922194,0.3119969336910694,0.8035659391331079,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
665,2025,Februari,KTG,Kentang,1,0,0,0,1,2,0.0,0,0,0.0,0,0.0,0.0,2,1,False,2025-02-01,0.0,0.6845131153431548,0.0,0.9330127018922193,0.75,0.0,0.40255149093144793,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
691,2025,Maret,KTG,Kentang,2,0,0,0,0,2,0.0,0,0,0.0,0,0.0,0.0,3,1,False,2025-03-01,0.1724137931034484,0.7240388070427596,0.0,1.0,0.5,0.0,0.1251152782047341,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
717,2025,April,KTG,Kentang,2,0,0,0,0,2,0.0,0,0,0.0,0,0.0,0.0,4,1,False,2025-04-01,0.13793103448275978,0.6981674452030183,0.0,0.9330127018922194,0.2500000000000001,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
743,2025,Mei,KTG,Kentang,2,0,0,0,0,2,0.0,0,0,0.0,0,0.0,0.0,5,1,False,2025-05-01,0.2413793103448283,0.6126482213438734,0.0,0.75,0.06698729810778065,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,val
769,2025,Juni,KTG,Kentang,2,0,0,0,0,2,0.0,0,0,0.0,0,0.0,0.0,6,1,False,2025-06-01,0.068965517241379,0.6658282429033416,0.0,0.5000000000000001,0.0,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,val
795,2025,Juli,KTG,Kentang,2,1,0,0,1,2,90.0,0,13000,9000.0,0,0.03449597546952856,0.06666666666666667,7,0,False,2025-07-01,0.068965517241379,0.02227811713977723,0.0,0.2500000000000001,0.06698729810778059,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,val
821,2025,Agustus,KTG,Kentang,2,1,0,0,1,2,90.0,0,10000,9000.0,0,0.03449597546952856,0.06666666666666667,8,0,False,2025-08-01,0.068965517241379,0.0,0.0,0.06698729810778081,0.24999999999999978,0.03449597546952856,0.013833384568090993,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,val
847,2025,September,KTG,Kentang,2,1,0,0,1,2,80.0,0,10000,8000.0,0,0.030663089306247605,0.06666666666666667,9,0,False,2025-09-01,0.2758620689655169,0.22385914480776137,0.0,0.0,0.4999999999999999,0.03449597546952856,0.027666769136181987,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,val
873,2025,Oktober,KTG,Kentang,2,1,0,0,1,2,90.0,0,10000,9000.0,0,0.03449597546952856,0.06666666666666667,10,0,False,2025-10-01,0.4137931034482749,0.6572044556234279,0.0,0.0669872981077807,0.75,0.030663089306247605,0.03996311097448509,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,test
899,2025,November,KTG,Kentang,2,0,0,0,0,2,0.0,0,0,0.0,0,0.0,0.0,11,1,False,2025-11-01,0.2758620689655169,0.9999999999999999,0.0,0.24999999999999978,0.9330127018922192,0.03449597546952856,0.03996311097448509,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,test
925,2025,Desember,KTG,Kentang,2,0,0,0,0,2,0.0,0,0,0.0,0,0.0,0.0,12,1,False,2025-12-01,0.1724137931034484,0.9690980955803089,0.0,0.4999999999999999,1.0,0.0,0.0261297264063941,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,test
952,2026,Januari,KTG,Kentang,2,2,0,0,0,0,400.0,0,8000,40000.0,0,0.15331544653123802,0.13333333333333333,1,0,False,2026-01-01,-0.1724137931034475,0.6015091627739849,0.0,0.75,0.9330127018922194,0.0,0.013833384568090993,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,test
980,2026,Februari,KTG,Kentang,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,2,1,False,2026-02-01,-0.068965517241379,0.6884656845131153,0.0,0.9330127018922193,0.75,0.15331544653123802,0.06148170919151553,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,test
1008,2026,Maret,KTG,Kentang,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,3,1,False,2026-03-01,0.1034482758620694,0.7226015091627739,0.0,1.0,0.5,0.0,0.06148170919151553,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,test
94,2023,April,KBS,Kubis,9,0,0,0,0,9,0.0,0,2437,0.0,0,0.0,0.0,4,1,False,2023-04-01,0.2068965517241379,0.6981674452030183,0.0,0.9330127018922194,0.2500000000000001,0.0,0.13173061090070806,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
120,2023,Mei,KBS,Kubis,9,0,0,0,0,9,0.0,0,2437,0.0,0,0.0,0.0,5,1,False,2023-05-01,0.3103448275862073,0.6126482213438734,0.0,0.75,0.06698729810778065,0.0,0.039519183270212414,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
146,2023,Juni,KBS,Kubis,9,0,0,0,0,9,0.0,0,2437,0.0,0,0.0,0.0,6,1,False,2023-06-01,0.2068965517241379,0.6658282429033416,0.0,0.5000000000000001,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
172,2023,Juli,KBS,Kubis,9,2,0,0,2,9,130.0,0,4000,13000.0,0,0.05450733752620545,0.11764705882352941,7,0,False,2023-07-01,0.1034482758620694,0.02227811713977723,0.0,0.2500000000000001,0.06698729810778059,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
198,2023,Agustus,KBS,Kubis,9,1,0,0,1,9,80.0,0,2500,8000.0,0,0.033542976939203356,0.058823529411764705,8,0,False,2023-08-01,0.4137931034482749,0.0,0.0,0.06698729810778081,0.24999999999999978,0.05450733752620545,0.021406224271365057,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
224,2023,September,KBS,Kubis,9,2,0,0,2,9,140.0,0,2000,14000.0,0,0.058700209643605866,0.11764705882352941,9,0,False,2023-09-01,0.7241379310344831,0.22385914480776137,0.0,0.0,0.4999999999999999,0.033542976939203356,0.03457928536143586,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
250,2023,Oktober,KBS,Kubis,9,1,0,0,1,9,70.0,0,2500,7000.0,0,0.029350104821802933,0.058823529411764705,10,0,False,2023-10-01,1.0000000000000009,0.6572044556234279,0.0,0.0669872981077807,0.75,0.058700209643605866,0.057632142269059765,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
276,2023,November,KBS,Kubis,9,2,0,0,2,9,150.0,0,2000,15000.0,0,0.06289308176100629,0.11764705882352941,11,0,False,2023-11-01,0.4827586206896557,0.9999999999999999,0.0,0.24999999999999978,0.9330127018922192,0.029350104821802933,0.047752346451506666,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
302,2023,Desember,KBS,Kubis,9,2,0,0,2,9,160.0,0,2000,16000.0,0,0.06708595387840671,0.11764705882352941,12,0,False,2023-12-01,0.4137931034482749,0.9690980955803089,0.0,0.4999999999999999,1.0,0.06289308176100629,0.05927877490531862,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
328,2024,Januari,KBS,Kubis,9,3,0,0,5,11,600.0,0,4000,60000.0,0,0.25157232704402516,0.1764705882352941,1,0,False,2024-01-01,0.2413793103448283,0.6015091627739849,0.0,0.75,0.9330127018922194,0.06708595387840671,0.06257204017783632,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
354,2024,Februari,KBS,Kubis,11,3,0,0,5,13,600.0,0,4000,60000.0,0,0.25157232704402516,0.1764705882352941,2,0,False,2024-02-01,0.2758620689655169,0.7236794825727632,0.0,0.9330127018922193,0.75,0.25157232704402516,0.14984356989955538,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
380,2024,Maret,KBS,Kubis,13,5,0,0,3,11,1000.0,0,5000,100000.0,0,0.4192872117400419,0.29411764705882354,3,0,False,2024-03-01,0.2413793103448283,0.7240388070427596,0.0,1.0,0.5,0.25157232704402516,0.2239420385312037,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
406,2024,April,KBS,Kubis,9,8,3,0,15,18,1461.0,320,2000,146100.0,32000,0.7467505241090147,0.6470588235294118,4,0,False,2024-04-01,0.4482758620689653,0.6981674452030183,0.0,0.9330127018922194,0.2500000000000001,0.4192872117400419,0.3622591799769471,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
432,2024,Mei,KBS,Kubis,5,1,14,0,13,11,597.0,1351,2000,59700.0,135100,0.8167714884696017,0.8823529411764706,5,0,False,2024-05-01,0.5172413793103443,0.6126482213438734,0.0,0.75,0.06698729810778065,0.7467505241090147,0.5567264943191174,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
458,2024,Juni,KBS,Kubis,9,6,1,0,9,0,937.0,982,2000,93700.0,98200,0.8046121593291404,0.4117647058823529,6,0,False,2024-06-01,0.2068965517241379,0.6658282429033416,0.0,0.5000000000000001,0.0,0.8167714884696017,0.7786925736868104,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
484,2024,Juli,KBS,Kubis,14,3,3,0,4,7,1545.0,224,2000,154500.0,22400,0.7417190775681342,0.3529411764705882,7,0,False,2024-07-01,0.068965517241379,0.02227811713977723,0.0,0.2500000000000001,0.06698729810778059,0.8046121593291404,0.9300181129589987,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
510,2024,Agustus,KBS,Kubis,7,7,10,0,10,17,1076.0,1309,2000,107600.0,130900,1.0,1.0,8,0,False,2024-08-01,0.3793103448275863,0.0,0.0,0.06698729810778081,0.24999999999999978,0.7417190775681342,0.9280421537954882,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
536,2024,September,KBS,Kubis,10,5,10,0,3,0,964.0,405,2000,96400.0,40500,0.5740041928721173,0.8823529411764706,9,0,False,2024-09-01,0.3793103448275863,0.22385914480776137,0.0,0.0,0.4999999999999999,1.0,1.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
562,2024,Oktober,KBS,Kubis,4,6,8,0,9,14,38.0,151,2000,3800.0,15100,0.07924528301886792,0.8235294117647058,10,0,False,2024-10-01,0.5517241379310347,0.6572044556234279,0.0,0.0669872981077807,0.75,0.5740041928721173,0.9094352050057631,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
588,2024,November,KBS,Kubis,10,1,13,0,6,1,571.0,1398,2000,57100.0,139800,0.8255765199161426,0.8235294117647058,11,0,False,2024-11-01,0.2413793103448283,0.9999999999999999,0.0,0.24999999999999978,0.9330127018922192,0.07924528301886792,0.6492672484768648,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
614,2024,Desember,KBS,Kubis,8,4,13,0,11,10,642.0,1066,2000,64200.0,106600,0.7161425576519916,1.0,12,0,False,2024-12-01,0.1724137931034484,0.9690980955803089,0.0,0.4999999999999999,1.0,0.8255765199161426,0.5807673308084966,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
640,2025,Januari,KBS,Kubis,10,7,0,0,5,8,560.0,0,2000,56000.0,0,0.23480083857442346,0.4117647058823529,1,0,False,2025-01-01,0.03448275862069039,0.6015091627739849,0.0,0.75,0.9330127018922194,0.7161425576519916,0.6365881771776717,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
666,2025,Februari,KBS,Kubis,8,3,0,0,2,7,240.0,0,2500,24000.0,0,0.10062893081761007,0.1764705882352941,2,0,False,2025-02-01,0.0,0.6845131153431548,0.0,0.9330127018922193,0.75,0.23480083857442346,0.697678247982875,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
692,2025,Maret,KBS,Kubis,7,0,0,0,2,9,0.0,0,0,0.0,0,0.0,0.0,3,1,False,2025-03-01,0.1724137931034484,0.7240388070427596,0.0,1.0,0.5,0.10062893081761007,0.41297546517371975,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
718,2025,April,KBS,Kubis,9,0,0,0,0,9,0.0,0,0,0.0,0,0.0,0.0,4,1,False,2025-04-01,0.13793103448275978,0.6981674452030183,0.0,0.9330127018922194,0.2500000000000001,0.0,0.13173061090070806,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
744,2025,Mei,KBS,Kubis,9,0,0,0,0,9,0.0,0,0,0.0,0,0.0,0.0,5,1,False,2025-05-01,0.2413793103448283,0.6126482213438734,0.0,0.75,0.06698729810778065,0.0,0.039519183270212414,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,val
