No,Tahun,Bulan,Kode,Nama,Luas Tan Akhir Bulan Lalu,Luas Panen Habis,Luas Panen Belum Habis,Luas Rusak,Luas Tambah Tanam,Luas Tan Akhir,Produksi Habis (Kw),Produksi Belum Habis (Kw),Harga Jual Petani (Rp/Kg),Produksi_Habis_kg,Produksi_BelumHabis_kg,Produksi_kg,Luas_Panen_ha,Bulan_Angka,is_zero_produksi,is_outlier,Periode,Suhu_Rata,Curah_Hujan,Total_Pupuk_Kg,bulan_sin,bulan_cos,lag1_produksi,rolling3_produksi,komoditas_id,komoditas_oh_Bawang Daun,komoditas_oh_Bawang Merah,komoditas_oh_Bawang Putih,komoditas_oh_Bayam,komoditas_oh_Buncis,komoditas_oh_Cabai Besar,komoditas_oh_Cabai Keriting,komoditas_oh_Cabai Rawit,komoditas_oh_Jamur Lainnya,komoditas_oh_Jamur Merang,komoditas_oh_Jamur Tiram,komoditas_oh_Kacang Panjang,komoditas_oh_Kangkung,komoditas_oh_Kembang Kol,komoditas_oh_Kentang,komoditas_oh_Kubis,komoditas_oh_Labu Siam,komoditas_oh_Melon,komoditas_oh_Mentimun,komoditas_oh_Paprika,komoditas_oh_Petsai/Sawi,komoditas_oh_Semangka,komoditas_oh_Stroberi,komoditas_oh_Terung,komoditas_oh_Tomat,komoditas_oh_Wortel,split
730,2025,Mei,BMR,Bawang Merah,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,5,1,False,2025-05-01,23.4,285.2,325.0,0.49999999999999994,-0.8660254037844387,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,val
756,2025,Juni,BMR,Bawang Merah,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,6,1,False,2025-06-01,22.9,300.0,325.0,1.2246467991473532e-16,-1.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,val
782,2025,Juli,BMR,Bawang Merah,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,7,1,False,2025-07-01,22.9,120.9,325.0,-0.4999999999999998,-0.8660254037844388,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,val
808,2025,Agustus,BMR,Bawang Merah,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,8,1,False,2025-08-01,22.9,114.7,325.0,-0.8660254037844384,-0.5000000000000004,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,val
834,2025,September,BMR,Bawang Merah,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,9,1,False,2025-09-01,23.5,177.0,325.0,-1.0,-1.8369701987210297e-16,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,val
860,2025,Oktober,BMR,Bawang Merah,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,10,1,False,2025-10-01,23.9,297.6,325.0,-0.8660254037844386,0.5000000000000001,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,test
886,2025,November,BMR,Bawang Merah,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,11,1,False,2025-11-01,23.5,393.0,325.0,-0.5000000000000004,0.8660254037844384,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,test
912,2025,Desember,BMR,Bawang Merah,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,12,1,False,2025-12-01,23.2,384.4,325.0,-2.4492935982947064e-16,1.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,test
938,2026,Januari,BMR,Bawang Merah,0,0,0,0,2,2,0.0,0,0,0.0,0,0.0,0,1,1,False,2026-01-01,22.2,282.1,325.0,0.49999999999999994,0.8660254037844387,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,test
966,2026,Februari,BMR,Bawang Merah,2,0,0,0,1,3,0.0,0,0,0.0,0,0.0,0,2,1,False,2026-02-01,22.5,306.3,325.0,0.8660254037844386,0.5000000000000001,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,test
994,2026,Maret,BMR,Bawang Merah,3,2,0,0,1,2,300.0,0,35000,30000.0,0,30000.0,2,3,0,False,2026-03-01,23.0,315.8,325.0,1.0,6.123233995736766e-17,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,test
81,2023,April,BPT,Bawang Putih,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,4,1,False,2023-04-01,23.3,309.0,325.0,0.8660254037844387,-0.49999999999999983,0.0,0.0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
107,2023,Mei,BPT,Bawang Putih,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,5,1,False,2023-05-01,23.6,285.2,325.0,0.49999999999999994,-0.8660254037844387,0.0,0.0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
133,2023,Juni,BPT,Bawang Putih,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,6,1,False,2023-06-01,23.3,300.0,325.0,1.2246467991473532e-16,-1.0,0.0,0.0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
159,2023,Juli,BPT,Bawang Putih,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,7,1,False,2023-07-01,23.0,120.9,325.0,-0.4999999999999998,-0.8660254037844388,0.0,0.0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
185,2023,Agustus,BPT,Bawang Putih,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,8,1,False,2023-08-01,23.9,114.7,325.0,-0.8660254037844384,-0.5000000000000004,0.0,0.0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
211,2023,September,BPT,Bawang Putih,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,9,1,False,2023-09-01,24.8,177.0,325.0,-1.0,-1.8369701987210297e-16,0.0,0.0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
237,2023,Oktober,BPT,Bawang Putih,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,10,1,False,2023-10-01,25.6,297.6,325.0,-0.8660254037844386,0.5000000000000001,0.0,0.0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
263,2023,November,BPT,Bawang Putih,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,11,1,False,2023-11-01,24.1,393.0,325.0,-0.5000000000000004,0.8660254037844384,0.0,0.0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
289,2023,Desember,BPT,Bawang Putih,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,12,1,False,2023-12-01,23.9,384.4,325.0,-2.4492935982947064e-16,1.0,0.0,0.0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
315,2024,Januari,BPT,Bawang Putih,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,1,1,False,2024-01-01,23.4,282.1,325.0,0.49999999999999994,0.8660254037844387,0.0,0.0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
341,2024,Februari,BPT,Bawang Putih,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,2,1,False,2024-02-01,23.5,316.1,325.0,0.8660254037844386,0.5000000000000001,0.0,0.0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
367,2024,Maret,BPT,Bawang Putih,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,3,1,False,2024-03-01,23.4,316.2,325.0,1.0,6.123233995736766e-17,0.0,0.0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
393,2024,April,BPT,Bawang Putih,17,7,4,0,6,5,1172.0,53,0,117200.0,5300,122500.0,11,4,0,False,2024-04-01,24.0,309.0,325.0,0.8660254037844387,-0.49999999999999983,0.0,0.0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
419,2024,Mei,BPT,Bawang Putih,7,2,9,0,14,9,574.0,798,0,57400.0,79800,137200.0,11,5,0,False,2024-05-01,24.2,285.2,325.0,0.49999999999999994,-0.8660254037844387,122500.0,40833.333333333336,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
445,2024,Juni,BPT,Bawang Putih,16,4,1,0,15,11,180.0,134,0,18000.0,13400,31400.0,5,6,0,False,2024-06-01,23.3,300.0,325.0,1.2246467991473532e-16,-1.0,137200.0,86566.66666666667,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
471,2024,Juli,BPT,Bawang Putih,7,5,6,0,13,11,1249.0,913,0,124900.0,91300,216200.0,11,7,0,False,2024-07-01,22.9,120.9,325.0,-0.4999999999999998,-0.8660254037844388,31400.0,97033.33333333333,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
497,2024,Agustus,BPT,Bawang Putih,11,1,9,0,13,19,950.0,1158,0,95000.0,115800,210800.0,10,8,0,False,2024-08-01,23.8,114.7,325.0,-0.8660254037844384,-0.5000000000000004,216200.0,128266.66666666667,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
523,2024,September,BPT,Bawang Putih,10,8,8,0,9,10,849.0,626,0,84900.0,62600,147500.0,16,9,0,False,2024-09-01,23.8,177.0,325.0,-1.0,-1.8369701987210297e-16,210800.0,152800.0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
549,2024,Oktober,BPT,Bawang Putih,11,6,6,0,1,17,1513.0,879,0,151300.0,87900,239200.0,12,10,0,False,2024-10-01,24.3,297.6,325.0,-0.8660254037844386,0.5000000000000001,147500.0,191500.0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
575,2024,November,BPT,Bawang Putih,13,8,14,0,17,18,668.0,557,0,66800.0,55700,122500.0,22,11,0,False,2024-11-01,23.4,393.0,325.0,-0.5000000000000004,0.8660254037844384,239200.0,199166.66666666666,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
601,2024,Desember,BPT,Bawang Putih,12,2,9,0,10,12,49.0,859,0,4900.0,85900,90800.0,11,12,0,False,2024-12-01,23.2,384.4,325.0,-2.4492935982947064e-16,1.0,122500.0,169733.33333333334,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
627,2025,Januari,BPT,Bawang Putih,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,1,1,False,2025-01-01,22.8,282.1,325.0,0.49999999999999994,0.8660254037844387,90800.0,150833.33333333334,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
653,2025,Februari,BPT,Bawang Putih,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,2,1,False,2025-02-01,22.7,305.2,325.0,0.8660254037844386,0.5000000000000001,0.0,71100.0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
679,2025,Maret,BPT,Bawang Putih,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,3,1,False,2025-03-01,23.2,316.2,325.0,1.0,6.123233995736766e-17,0.0,30266.666666666668,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
705,2025,April,BPT,Bawang Putih,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,4,1,False,2025-04-01,23.1,309.0,325.0,0.8660254037844387,-0.49999999999999983,0.0,0.0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
731,2025,Mei,BPT,Bawang Putih,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,5,1,False,2025-05-01,23.4,285.2,325.0,0.49999999999999994,-0.8660254037844387,0.0,0.0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,val
757,2025,Juni,BPT,Bawang Putih,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,6,1,False,2025-06-01,22.9,300.0,325.0,1.2246467991473532e-16,-1.0,0.0,0.0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,val
783,2025,Juli,BPT,Bawang Putih,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,7,1,False,2025-07-01,22.9,120.9,325.0,-0.4999999999999998,-0.8660254037844388,0.0,0.0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,val
809,2025,Agustus,BPT,Bawang Putih,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,8,1,False,2025-08-01,22.9,114.7,325.0,-0.8660254037844384,-0.5000000000000004,0.0,0.0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,val
835,2025,September,BPT,Bawang Putih,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,9,1,False,2025-09-01,23.5,177.0,325.0,-1.0,-1.8369701987210297e-16,0.0,0.0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,val
861,2025,Oktober,BPT,Bawang Putih,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,10,1,False,2025-10-01,23.9,297.6,325.0,-0.8660254037844386,0.5000000000000001,0.0,0.0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,test
887,2025,November,BPT,Bawang Putih,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,11,1,False,2025-11-01,23.5,393.0,325.0,-0.5000000000000004,0.8660254037844384,0.0,0.0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,test
913,2025,Desember,BPT,Bawang Putih,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,12,1,False,2025-12-01,23.2,384.4,325.0,-2.4492935982947064e-16,1.0,0.0,0.0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,test
939,2026,Januari,BPT,Bawang Putih,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,1,1,False,2026-01-01,22.2,282.1,325.0,0.49999999999999994,0.8660254037844387,0.0,0.0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,test
967,2026,Februari,BPT,Bawang Putih,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,2,1,False,2026-02-01,22.5,306.3,325.0,0.8660254037844386,0.5000000000000001,0.0,0.0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,test
995,2026,Maret,BPT,Bawang Putih,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,3,1,False,2026-03-01,23.0,315.8,325.0,1.0,6.123233995736766e-17,0.0,0.0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,test
82,2023,April,BYMSY,Bayam,2,1,1,0,1,2,80.0,80,9000,8000.0,8000,16000.0,2,4,0,False,2023-04-01,23.3,309.0,250.0,0.8660254037844387,-0.49999999999999983,16000.0,24000.0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
108,2023,Mei,BYMSY,Bayam,2,1,1,0,1,2,80.0,80,9000,8000.0,8000,16000.0,2,5,0,False,2023-05-01,23.6,285.2,250.0,0.49999999999999994,-0.8660254037844387,16000.0,18666.666666666668,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
134,2023,Juni,BYMSY,Bayam,2,1,1,0,1,2,75.0,75,9000,7500.0,7500,15000.0,2,6,0,False,2023-06-01,23.3,300.0,250.0,1.2246467991473532e-16,-1.0,16000.0,16000.0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
160,2023,Juli,BYMSY,Bayam,2,0,0,0,0,2,0.0,0,7714,0.0,0,0.0,0,7,1,False,2023-07-01,23.0,120.9,250.0,-0.4999999999999998,-0.8660254037844388,15000.0,15666.666666666666,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
186,2023,Agustus,BYMSY,Bayam,2,0,0,0,0,2,0.0,0,7714,0.0,0,0.0,0,8,1,False,2023-08-01,23.9,114.7,250.0,-0.8660254037844384,-0.5000000000000004,0.0,10333.333333333334,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
212,2023,September,BYMSY,Bayam,2,2,0,0,2,2,140.0,0,5000,14000.0,0,14000.0,2,9,0,False,2023-09-01,24.8,177.0,250.0,-1.0,-1.8369701987210297e-16,0.0,5000.0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
238,2023,Oktober,BYMSY,Bayam,2,0,0,0,0,2,0.0,0,7714,0.0,0,0.0,0,10,1,False,2023-10-01,25.6,297.6,250.0,-0.8660254037844386,0.5000000000000001,14000.0,4666.666666666667,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
264,2023,November,BYMSY,Bayam,2,0,0,0,0,2,0.0,0,7714,0.0,0,0.0,0,11,1,False,2023-11-01,24.1,393.0,250.0,-0.5000000000000004,0.8660254037844384,0.0,4666.666666666667,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
290,2023,Desember,BYMSY,Bayam,2,0,0,0,0,2,0.0,0,7714,0.0,0,0.0,0,12,1,False,2023-12-01,23.9,384.4,250.0,-2.4492935982947064e-16,1.0,0.0,4666.666666666667,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
316,2024,Januari,BYMSY,Bayam,2,1,1,0,5,6,10.0,10,4000,1000.0,1000,2000.0,2,1,0,False,2024-01-01,23.4,282.1,250.0,0.49999999999999994,0.8660254037844387,0.0,0.0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
342,2024,Februari,BYMSY,Bayam,6,2,0,0,1,5,200.0,0,5000,20000.0,0,20000.0,2,2,0,False,2024-02-01,23.5,316.1,250.0,0.8660254037844386,0.5000000000000001,2000.0,666.6666666666666,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
368,2024,Maret,BYMSY,Bayam,5,2,3,0,1,4,200.0,300,5000,20000.0,30000,50000.0,5,3,0,False,2024-03-01,23.4,316.2,250.0,1.0,6.123233995736766e-17,20000.0,7333.333333333333,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
394,2024,April,BYMSY,Bayam,7,7,7,0,7,8,83.0,798,5000,8300.0,79800,88100.0,14,4,0,False,2024-04-01,24.0,309.0,250.0,0.8660254037844387,-0.49999999999999983,50000.0,24000.0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
420,2024,Mei,BYMSY,Bayam,8,5,5,0,3,0,1401.0,517,5000,140100.0,51700,191800.0,10,5,0,False,2024-05-01,24.2,285.2,250.0,0.49999999999999994,-0.8660254037844387,88100.0,52700.0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
446,2024,Juni,BYMSY,Bayam,12,6,9,0,10,6,1073.0,677,5000,107300.0,67700,175000.0,15,6,0,False,2024-06-01,23.3,300.0,250.0,1.2246467991473532e-16,-1.0,191800.0,109966.66666666667,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
